#file number,time from start,flux,flux error
295,29.334567,20042,138
296,29.444283,19593,137
297,29.553483,19812,137
298,29.662950,19487,136
299,29.772667,19703,137
300,29.881867,19769,137
301,29.991333,19671,136
302,30.101050,19622,136
303,30.210767,19777,136
304,30.320233,19830,137
305,30.429950,19884,135
306,30.539417,19775,135
307,30.648617,20164,135
308,30.758333,19841,135
309,30.867783,19543,134
310,30.977250,19954,135
311,31.086450,19690,135
312,31.195917,18916,133
313,31.305367,19887,135
314,31.414833,19850,135
315,31.523767,19419,134
316,31.632450,19694,134
317,31.741650,20142,135
318,31.851367,19550,134
319,31.961100,19572,134
320,32.070550,19509,134
321,32.180017,19713,135
322,32.289733,20071,135
323,32.399717,19909,135
324,32.509433,19939,135
325,32.618900,19363,134
326,32.728350,19960,135
327,32.837817,19503,134
328,32.947267,19777,135
329,33.057000,20006,135
330,33.166450,19627,135
331,33.275917,19788,135
332,33.385117,19255,134
333,33.494583,20031,135
334,33.603783,19950,135
335,33.713233,19664,134
336,33.822183,20119,136
337,33.931117,19314,134
338,34.040317,19632,135
339,34.149783,19873,135
340,34.259500,19594,134
341,34.368950,19147,134
342,34.478150,19850,135
343,34.587617,19474,134
344,34.697083,19492,134
345,34.806800,20151,136
346,34.916517,19568,134
347,35.025717,19562,134
348,35.135183,20115,136
349,35.244633,19971,135
350,35.353833,19430,134
351,35.463300,19708,135
352,35.572767,19388,134
353,35.681967,19235,134
354,35.791417,20043,135
355,35.900883,19066,134
356,36.010333,20074,135
357,36.119800,19599,134
358,36.229517,20097,136
359,36.338717,19693,135
360,36.448433,20321,136
361,36.558167,19795,135
362,36.668133,19910,135
363,36.777333,19869,135
364,36.887067,19775,135
365,36.996783,19661,134
366,37.106250,20032,135
367,37.215700,19634,135
368,37.325417,19274,134
369,37.434617,19843,134
370,37.544083,19778,134
371,37.653800,20279,135
372,37.763267,19632,133
373,37.872717,19960,135
374,37.982450,19901,135
375,38.091900,19729,135
376,38.201367,19738,135
377,38.311083,20055,136
378,38.420283,20006,135
379,38.530000,19743,135
380,38.639467,19919,135
381,38.749183,19376,134
382,38.858650,19727,135
383,38.968367,19472,134
384,39.078083,19566,135
385,39.187550,19613,135
386,39.297267,19565,135
387,39.406983,19953,135
388,39.516700,19591,135
389,39.625900,19947,135
390,39.735633,19993,135
391,39.845083,19461,134
392,39.954283,19937,135
393,40.064000,19452,134
394,40.173467,19708,135
395,40.282933,19718,135
396,40.392383,19570,135
397,40.502100,19863,135
398,40.611567,19227,134
399,40.721283,19703,135
400,40.830750,19757,135
401,40.940217,19486,135
402,41.049667,19771,135
403,41.159383,19904,135
404,41.268583,19507,135
405,41.378050,19483,135
406,41.487517,19613,135
407,41.596967,18949,134
408,41.706433,19773,135
409,41.816150,19576,135
410,41.925617,19693,135
411,42.035067,19825,135
412,42.144533,19958,136
413,42.253467,19806,135
414,42.363183,19635,135
415,42.472917,19925,135
416,42.582367,19675,135
417,42.691833,19347,134
418,42.801550,20010,135
419,42.911267,19163,134
420,43.020467,19242,134
421,43.130200,19955,136
422,43.239917,19643,135
423,43.349367,19545,135
424,43.459100,19179,134
425,43.568300,19251,134
426,43.677750,19809,135
427,43.787217,20176,136
428,43.896667,19900,136
429,44.006133,19691,135
430,44.115333,19725,135
431,44.225050,20080,136
432,44.334250,19521,135
433,44.443967,19388,134
434,44.553700,19421,135
435,44.663150,19065,134
436,44.772617,19503,135
437,44.882333,19562,135
438,44.991800,19475,135
439,45.101517,19810,136
440,45.210983,19311,134
441,45.320700,19957,135
442,45.430150,19330,134
443,45.539883,20059,136
444,45.649600,19865,136
445,45.759050,19979,136
446,45.868517,20052,136
447,45.978233,19792,135
448,46.087950,19815,135
449,46.197417,20160,136
450,46.307133,19601,135
451,46.416850,19846,136
452,46.526050,19626,135
453,46.635517,19979,136
454,46.745233,19777,135
455,46.854700,19528,135
456,46.964167,19522,135
457,47.073617,19766,135
458,47.183083,19707,135
459,47.292533,20008,136
460,47.402000,19699,135
461,47.511200,19747,135
462,47.620917,19965,136
463,47.730383,19672,135
464,47.839833,19278,134
465,47.949300,19452,135
466,48.058767,19606,135
467,48.167967,19889,135
468,48.277683,19732,135
469,48.387133,19382,134
470,48.496600,19884,135
471,48.606317,19858,135
472,48.715783,19854,135
473,48.824983,19902,135
474,48.934700,20297,136
475,49.043900,19180,134
476,49.153367,19567,135
477,49.262817,19632,135
478,49.372800,19826,136
479,49.482517,19361,135
480,49.591717,19604,135
481,49.701450,19901,136
482,49.810900,19719,135
483,49.920100,19601,135
484,50.029817,19793,136
485,50.139800,20294,137
486,50.249267,19847,136
487,50.358983,20129,136
488,50.468450,19536,135
489,50.577650,19410,135
490,50.687100,20027,136
491,50.796567,19027,134
492,50.906033,20248,137
493,51.015483,19624,135
494,51.124950,19647,135
495,51.234150,19490,135
496,51.343867,19992,136
497,51.453333,19563,135
498,51.562783,19848,136
499,51.672500,19801,136
500,51.781967,19325,135
501,51.891433,19590,135
502,52.000633,19714,136
503,52.110350,19809,136
504,52.219550,19503,135
505,52.328750,19308,135
506,52.438467,19856,136
507,52.547667,19578,135
508,52.656867,19629,135
509,52.766333,19913,135
510,52.876050,19712,135
511,52.985767,20072,135
512,53.095483,20003,135
513,53.205217,19060,134
514,53.314417,19677,135
515,53.424133,19828,135
516,53.533583,19501,134
517,53.643050,19548,134
518,53.752767,20473,136
519,53.862483,19805,135
520,53.971950,19714,135
521,54.081417,19714,135
522,54.190867,19630,135
523,54.300333,19681,135
524,54.410050,19919,136
525,54.519517,19818,135
526,54.628967,19846,136
527,54.738433,19698,135
528,54.848150,19525,135
529,54.957867,19296,135
530,55.067067,19865,135
531,55.176800,19386,135
532,55.286250,20085,136
533,55.395967,19465,135
534,55.505433,19444,135
535,55.615150,20284,136
536,55.724350,19671,135
537,55.834067,19453,135
538,55.943800,19871,136
539,56.053250,19560,135
540,56.162983,20180,136
541,56.272433,19347,135
542,56.382150,19875,136
543,56.491617,19619,135
544,56.601333,19586,135
545,56.711050,20190,136
546,56.820783,19531,135
547,56.930500,19970,136
548,57.039950,19889,136
549,57.149683,19531,135
550,57.259133,19911,136
551,57.368850,19387,134
552,57.478583,19188,134
553,57.588033,20153,136
554,57.697233,19369,135
555,57.806700,20045,136
556,57.916417,15302,127
557,58.025883,19767,136
558,58.135600,19316,135
559,58.245067,19462,135
560,58.354517,19398,135
561,58.463983,19623,136
562,58.573433,19636,136
563,58.682633,19611,136
564,58.792367,19500,135
565,58.901567,19100,134
566,59.011017,19755,136
567,59.120733,19472,135
568,59.229933,19012,135
569,59.339400,19533,135
570,59.449117,19385,135
571,59.558583,19953,136
572,59.668033,19901,136
573,59.777767,19136,135
574,59.886967,19422,135
575,59.996417,19743,136
576,60.105883,19686,136
577,60.215600,18970,135
578,60.325067,19733,136
579,60.434267,19851,136
580,60.543467,19293,135
581,60.652667,19483,135
582,60.762117,19307,135
583,60.871583,11897,121
584,60.980783,19816,136
585,61.089983,14535,126
586,61.199450,18751,136
587,61.308650,19457,140
588,61.418367,19884,141
589,61.527817,19836,136
590,61.637550,19067,135
591,61.747267,19139,135
592,61.856733,19721,136
593,61.965933,19603,136
594,62.075133,19438,136
595,62.184583,19385,136
596,62.293533,19598,136
597,62.402983,19652,136
598,62.512450,19406,135
599,62.621650,19835,136
600,62.731367,19579,136
601,62.840300,19524,136
602,62.948983,20204,137
603,63.057933,19458,136
604,63.166600,19334,135
605,63.275550,19541,136
606,63.385000,19629,136
607,63.494200,20257,137
608,63.603150,19441,135
609,63.712350,19259,135
610,63.821550,19844,136
611,63.930483,19928,137
612,64.039433,19830,136
613,64.149417,19292,136
614,64.258350,19121,135
615,64.367283,19210,135
616,64.476750,19371,136
617,64.586217,19557,135
618,64.695417,19531,135
619,64.804617,19626,137
620,64.914067,19400,137
621,65.023783,19743,137
622,65.132983,19260,137
623,65.241933,19820,138
624,65.351650,19870,137
625,65.460850,19390,137
626,65.569800,19398,135
627,65.678733,19524,135
628,65.788200,19930,136
629,65.897650,19807,135
630,66.007117,19777,136
631,66.116567,19190,135
632,66.226300,14933,127
633,66.336017,12404,124
634,66.445733,19401,138
635,66.555450,19448,143
636,66.665167,18556,135
637,66.774367,19321,144
638,66.883833,19384,140
639,66.993300,19089,139
640,67.102750,19348,135
641,67.212467,19395,135
642,67.321933,19321,135
643,67.431400,19829,136
644,67.540850,19238,135
645,67.650583,19472,135
646,67.759783,19854,136
647,67.869500,19614,135
648,67.978950,19494,135
649,68.088683,19263,135
650,68.198133,19410,135
651,68.307850,9513,116
652,68.417050,19711,136
653,68.526517,19328,135
654,68.636233,20189,140
655,68.745950,19431,135
656,68.855150,19455,135
657,68.964617,19720,136
658,69.074333,19744,136
659,69.183533,19620,136
660,69.293250,19741,136
661,69.402983,19753,136
662,69.512183,19530,136
663,69.621633,19166,135
664,69.731100,19829,136
665,69.840300,19719,136
666,69.949767,19884,136
667,70.059483,19841,137
668,70.168933,19407,136
669,70.278400,19448,136
670,70.388117,19718,136
671,70.497317,19490,136
672,70.607033,20016,137
673,70.716500,19358,135
674,70.826217,19571,136
675,70.935417,19389,136
676,71.044883,19396,135
677,71.154600,19318,136
678,71.264067,19240,135
679,71.373783,19636,136
680,71.483500,19923,136
681,71.592967,20105,137
682,71.702167,19688,136
683,71.811883,19817,136
684,71.921350,19568,136
685,72.031067,19676,136
686,72.140783,19844,137
687,72.250500,19458,136
688,72.359967,19681,137
689,72.469417,19270,136
690,72.579150,19723,137
691,72.688600,19100,136
692,72.798067,19706,137
693,72.907783,19695,137
694,73.017250,19580,136
695,73.126450,19010,135
696,73.236167,19622,136
697,73.345633,19404,136
698,73.455083,19919,137
699,73.564800,19951,137
700,73.674783,19309,136
701,73.783983,19953,137
702,73.893450,19656,137
703,74.003167,20045,137
704,74.112100,19738,137
705,74.221300,19633,137
706,74.330767,19644,137
707,74.439967,19430,136
708,74.549167,19440,136
709,74.658367,19691,137
710,74.767567,19888,137
711,74.876767,19463,136
712,74.985967,19913,137
713,75.095167,19296,136
714,75.204633,19977,137
715,75.313833,19420,136
716,75.423550,19352,136
717,75.533017,19546,136
718,75.642733,19518,136
719,75.752183,19735,137
720,75.861650,19690,137
721,75.970850,20024,137
722,76.080567,19745,137
723,76.190033,19332,136
724,76.299483,19430,136
725,76.409217,19372,136
726,76.518667,19165,136
727,76.628383,19901,137
728,76.738117,19670,137
729,76.847833,19240,136
730,76.957033,19545,137
731,77.066500,19615,137
732,77.176217,20057,137
733,77.285933,19700,137
734,77.395400,19626,137
735,77.505117,19737,137
736,77.614567,19258,136
737,77.724300,19772,137
738,77.834017,19037,136
739,77.943467,19679,137
740,78.052933,19234,136
741,78.162400,19088,136
742,78.272117,19798,137
743,78.381567,19456,137
744,78.490767,19929,137
745,78.600500,19725,137
746,78.709950,19283,136
747,78.819667,19391,137
748,78.929133,19421,137
749,79.038600,19114,136
750,79.148317,19633,137
751,79.258033,19111,136
752,79.367750,19122,136
753,79.477217,19285,136
754,79.586933,19125,136
755,79.696650,19079,136
756,79.806117,19319,137
757,79.915583,19038,136
758,80.025033,17923,134
759,80.134500,18931,135
760,80.243950,19537,137
761,80.353417,19302,136
762,80.462883,19312,136
763,80.572333,19260,136
764,80.682050,19307,136
765,80.791517,19208,136
766,80.900983,19589,137
767,81.010433,19367,136
768,81.119900,19448,137
769,81.229367,12101,123
770,81.339083,19748,137
771,81.448800,19571,137
772,81.558267,19396,136
773,81.667983,19601,137
774,81.777433,19398,137
775,81.886900,19926,137
776,81.996100,19599,137
777,82.105817,19738,137
778,82.215283,19798,137
779,82.324733,19642,137
780,82.434467,19111,136
781,82.543917,19659,137
782,82.653383,19456,137
783,82.763100,19201,136
784,82.872567,19652,137
785,82.982017,19589,137
786,83.091483,19812,138
787,83.200950,19817,138
788,83.310667,19275,137
789,83.420383,20134,138
790,83.530100,19733,138
791,83.639817,19077,137
792,83.749283,19309,137
793,83.859267,17713,135
794,83.968983,19207,137
795,84.078183,19244,137
796,84.187383,19036,136
797,84.296850,19343,137
798,84.406300,19463,137
799,84.516017,19282,137
800,84.625483,19493,137
801,84.734950,12754,125
802,84.844400,19611,138
803,84.953867,19547,137
804,85.063067,19379,137
805,85.172783,19469,137
806,85.282250,19180,137
807,85.391450,20005,138
808,85.501167,19287,137
809,85.610883,19792,138
810,85.720083,19109,137
811,85.829800,19576,137
812,85.939533,19542,138
813,86.048983,19391,137
814,86.158450,19409,137
815,86.267900,19892,138
816,86.377367,19600,138
817,86.486833,19792,138
818,86.596550,19285,137
819,86.706017,19981,138
820,86.815467,19254,137
821,86.924933,19266,137
822,87.034383,19665,137
823,87.143583,19426,137
824,87.253317,19262,137
825,87.362250,19465,137
826,87.471717,19645,138
827,87.581167,19883,138
828,87.690367,19427,137
829,87.799833,19506,137
830,87.908767,19946,138
831,88.017717,19306,137
832,88.127433,19458,138
833,88.236883,19226,137
834,88.346350,19190,137
835,88.456600,19659,138
836,88.566567,20009,139
837,88.676300,19506,138
838,88.785500,19871,138
839,88.895217,20060,139
840,89.004667,19811,138
841,89.114133,19586,138
842,89.223850,19664,138
843,89.333567,19793,138
844,89.443300,19377,137
845,89.552750,19319,136
846,89.662467,19888,137
847,89.771933,19243,136
848,89.881400,19651,137
849,89.991117,19343,136
850,90.100050,19687,137
851,90.209767,19619,137
852,90.319233,19776,137
853,90.428700,19486,137
854,90.538417,19318,136
855,90.647883,19795,137
856,90.757333,19523,136
857,90.867050,19554,137
858,90.976517,19633,137
859,91.085717,19678,137
860,91.195433,19523,137
861,91.305150,19291,136
862,91.414883,19312,136
863,91.524083,19754,137
864,91.633800,19486,136
865,91.743517,19471,136
866,91.852983,19462,136
867,91.962433,19741,137
868,92.071900,19590,137
869,92.181367,19622,137
870,92.291083,18896,136
871,92.400800,19239,136
872,92.510517,19269,136
873,92.619983,19537,137
874,92.729700,19258,136
875,92.839417,19248,136
876,92.948883,19459,136
877,93.057817,19389,137
878,93.167283,19842,137
879,93.276733,19432,137
880,93.386200,19358,136
881,93.495917,19220,136
882,93.605383,19467,136
883,93.714833,19192,136
884,93.824567,19307,137
885,93.933767,19675,137
886,94.044000,19473,137
887,94.153467,19320,136
888,94.263183,19320,136
889,94.372900,19687,137
890,94.482100,19341,136
891,94.591817,19752,137
892,94.701283,19150,136
893,94.810750,19808,137
894,94.920467,19083,136
895,95.029917,19199,136
896,95.139117,19164,136
897,95.248850,19260,136
898,95.358050,19708,137
899,95.467250,19405,137
900,95.576967,19184,136
901,95.686417,19758,137
902,95.795883,19259,136
903,95.905350,19633,137
904,96.014550,19194,136
905,96.124533,19425,137
906,96.234250,19256,136
907,96.343967,19536,136
908,96.453950,19396,136
909,96.563400,19131,136
910,96.672867,19329,136
911,96.782333,19623,137
912,96.891783,19779,137
913,97.001500,19795,137
914,97.110700,19692,137
915,97.220167,19022,136
916,97.329633,19930,137
917,97.439083,19268,136
918,97.548800,19730,137
919,97.658533,19030,136
920,97.768250,19556,136
921,97.877717,19388,136
922,97.987433,19474,136
923,98.097150,19591,137
924,98.206617,19783,137
925,98.316333,19068,136
926,98.426050,19704,137
927,98.535767,19719,137
928,98.645233,19537,136
929,98.754950,19136,136
930,98.864667,19484,137
931,98.974133,19295,136
932,99.083850,19642,137
933,99.193567,19344,136
934,99.303283,19348,136
935,99.412483,19163,136
936,99.522217,19958,138
937,99.631667,19215,136
938,99.741133,19437,136
939,99.850600,19749,137
940,99.960317,19766,137
941,100.069767,19841,137
942,100.179500,19386,137
943,100.288950,19871,137
944,100.398150,19736,137
945,100.507867,19688,137
946,100.617600,19883,137
947,100.727050,19305,136
948,100.836517,19549,137
949,100.945967,19492,137
950,101.055700,19676,137
951,101.165150,19724,137
952,101.274867,19430,137
953,101.384600,19823,137
954,101.494317,19604,137
955,101.603783,19569,137
956,101.713233,19634,137
957,101.822433,19301,136
958,101.931633,19539,137
959,102.041350,19108,136
960,102.150817,19103,136
961,102.260533,19984,138
962,102.370000,19620,137
963,102.479450,19296,136
964,102.588917,19296,136
965,102.698633,19288,136
966,102.808350,19753,137
967,102.917550,18897,135
968,103.027283,19511,137
969,103.136733,20095,138
970,103.245933,19552,137
971,103.355650,19488,137
972,103.465900,19718,137
1000,106.533900,19389,136
1001,106.643367,19733,137
1002,106.752817,19457,137
1003,106.862550,19536,137
1004,106.972267,18977,136
1005,107.081983,19238,136
1006,107.191450,19285,136
1007,107.300650,19525,137
1008,107.410100,19568,137
1009,107.519300,19614,138
1010,107.628767,19613,137
1011,107.738483,19312,137
1012,107.847683,19281,136
1013,107.957400,19520,137
1014,108.067650,19635,137
1015,108.177367,19371,136
1016,108.286833,19538,137
1017,108.396550,19441,137
1018,108.506000,19756,137
1019,108.615467,19282,136
1020,108.724667,19522,137
1021,108.834133,19367,136
1022,108.943583,19547,137
1023,109.053050,19427,137
1024,109.161983,19237,136
1025,109.271450,19499,137
1026,109.380650,19346,136
1027,109.545750,19474,137
1028,109.654683,19555,137
1029,109.764150,19388,136
1030,109.873350,19609,143
1031,109.982283,19502,145
1032,110.091750,19421,144
1033,110.200950,19515,147
1034,110.310667,19540,147
1035,110.420133,19401,144
1036,110.529583,19273,136
1037,110.639317,19132,136
1038,110.749033,19364,137
1039,110.858483,19655,137
1040,110.967950,19409,137
1041,111.077667,19609,137
1042,111.186867,19351,137
1043,111.296600,19486,137
1044,111.406050,19336,136
1045,111.515250,19548,137
1046,111.624717,19544,137
1047,111.734167,19753,137
1048,111.843633,19384,137
1049,111.953350,19409,137
1050,112.063067,19435,137
1051,112.172800,19266,136
1052,112.282250,19156,136
1053,112.391450,19296,137
1054,112.501167,19620,137
1055,112.610367,19296,137
1056,112.719833,19585,137
1057,112.829550,19161,136
1058,112.939017,19685,137
1059,113.048483,19428,137
1060,113.158200,19731,137
1061,113.267917,19465,137
1062,113.377633,19332,137
1063,113.486833,19420,137
1064,113.596550,19187,136
1065,113.706017,19175,136
1066,113.815483,19319,136
1067,113.924683,19777,137
1068,114.034133,19459,137
1069,114.143850,19208,137
1070,114.253317,19199,136
1071,114.363033,19653,137
1072,114.472500,19452,137
1073,114.582217,19383,137
1074,114.691683,19436,137
1075,114.801133,19533,137
1076,114.910600,19481,137
1077,115.019800,19193,136
1078,115.129267,19333,137
1079,115.238983,19116,136
1080,115.348433,19440,137
1081,115.458167,19495,137
1082,115.567883,19296,136
1083,115.677333,19264,137
1084,115.787067,19503,137
1085,115.896517,19443,137
1086,116.006500,19486,137
1087,116.115967,19255,137
1088,116.225683,19134,136
1089,116.335133,19166,137
1090,116.444333,19317,137
1091,116.553533,19813,137
1092,116.663267,19677,137
1093,116.772717,19185,136
1094,116.881917,19122,137
1095,116.991650,19602,137
1096,117.100850,19375,137
1097,117.210567,19343,137
1098,117.320017,19568,137
1099,117.429483,19533,137
1100,117.538683,19016,136
1101,117.648150,19335,137
1102,117.757600,19601,137
1103,117.866800,19264,136
1104,117.976000,19196,137
1105,118.085200,19391,137
1106,118.194667,19185,136
1107,118.303600,19305,137
1108,118.413067,19621,137
1109,118.522000,19424,137
1110,118.631200,19811,138
1111,118.740667,19420,137
1112,118.849867,19144,136
1113,118.959333,19322,137
1114,119.068267,19110,136
1115,119.177200,19553,137
1116,119.286150,19704,137
1117,119.395350,19108,136
1118,119.504800,19191,137
1119,119.614000,19261,137
1120,119.723733,19126,137
1121,119.833450,19282,137
1122,119.942900,19404,137
1123,120.052633,19173,137
1124,120.162083,19583,137
1125,120.271800,19225,137
1126,120.381267,18932,136
1127,120.490983,19355,137
1128,120.600450,19255,136
1129,120.709917,19393,137
1130,120.819367,19155,137
1131,120.928833,19581,137
1132,121.038033,19407,137
1133,121.147483,19388,137
1134,121.256950,19637,137
1135,121.366417,19380,137
1136,121.475867,19704,138
1137,121.585333,19140,137
1138,121.694533,19508,137
1139,121.803467,19215,137
1140,121.912933,19465,137
1141,122.022383,19653,138
1142,122.132117,19499,137
1143,122.241833,19626,137
1144,122.351033,19802,139
1145,122.460483,19473,143
1146,122.570217,19434,137
1147,122.679417,19807,138
1148,122.788867,19328,138
1149,122.898600,19362,137
1150,123.008050,19787,138
1151,123.117767,19488,137
1152,123.227500,19473,137
1153,123.336700,19461,137
1154,123.445900,18912,136
1155,123.555617,19088,136
1156,123.664817,19646,138
1157,123.774267,19636,138
1158,123.884000,19546,137
1159,123.993450,19286,137
1160,124.103167,19836,138
1161,124.212633,19499,137
1162,124.321833,18942,136
1163,124.431300,19565,137
1164,124.541017,18967,136
1165,124.650733,19522,137
1166,124.759933,19531,137
1167,124.869650,19719,138
1168,124.979383,19033,136
1169,125.088833,19074,136
1170,125.198550,19363,137
1171,125.307750,19528,137
1172,125.417217,19298,137
1173,125.526933,19231,137
1174,125.636650,19971,138
1175,125.746633,19670,138
1176,125.856350,19486,137
1177,125.965817,19721,138
1178,126.075283,19501,137
1179,126.184733,19496,137
1180,126.294467,18856,136
1181,126.404183,19070,137
1182,126.513383,19296,137
1183,126.622833,18848,136
1184,126.732567,18939,136
1185,126.841500,19442,137
1186,126.951217,19136,137
1187,127.060683,19331,137
1188,127.170133,19291,137
1189,127.279600,19177,137
1190,127.389317,19501,137
1191,127.498783,19907,138
1192,127.608233,19446,137
1193,127.717700,19488,137
1194,127.827167,19768,138
1195,127.936617,19539,137
1196,128.045817,19196,137
1197,128.155533,19175,137
1198,128.265000,18816,136
1199,128.374717,19000,137
1200,128.484700,19395,137
1201,128.593900,19495,138
1202,128.703367,19215,137
1203,128.813083,19433,137
1204,128.922800,19563,138
1205,129.032267,19175,137
1206,129.141717,19280,137
1207,129.251183,19383,137
1208,129.360900,19797,138
1209,129.470367,19274,137
1210,129.579567,19548,138
1211,129.689017,19126,137
1212,129.798217,19483,138
1213,129.907683,19659,138
1214,130.016617,19057,137
1215,130.126350,19287,137
1216,130.235800,19495,138
1217,130.345267,19329,137
1218,130.454733,19565,138
1219,130.563933,19267,137
1220,130.673133,19539,138
1221,130.782333,19279,137
1222,130.892050,19141,137
1223,131.001500,19353,137
1224,131.111483,19931,138
1225,131.220950,19552,138
1226,131.330400,19358,137
1227,131.439867,19040,137
1228,131.549067,19235,137
1229,131.658533,19378,137
1230,131.767983,19118,137
1231,131.877183,19339,137
1232,131.986917,19279,137
1233,132.096633,18898,136
1234,132.207133,19200,137
1235,132.316583,19577,138
1236,132.426317,19064,137
1237,132.535767,18988,137
1238,132.645233,19329,137
1239,132.754950,19451,138
1240,132.864667,18994,137
1241,132.974133,19377,137
1242,133.083850,19166,137
1243,133.193567,19324,137
