#file number,time from start,flux,flux error
416,42.582367,16163,128
417,42.691833,16162,128
418,42.801550,16081,128
419,42.911267,16304,129
420,43.020467,16467,129
421,43.130200,16050,128
422,43.239917,16471,129
423,43.349367,16419,129
424,43.459100,15973,128
425,43.568300,16656,129
426,43.677750,16348,129
427,43.787217,16613,130
428,43.896667,16299,129
429,44.006133,16382,129
430,44.115333,16277,129
431,44.225050,16468,129
432,44.334250,16937,130
433,44.443967,16714,129
434,44.553700,16670,129
435,44.663150,16562,129
436,44.772617,16550,129
437,44.882333,16338,129
438,44.991800,16545,129
439,45.101517,16289,129
440,45.210983,16563,129
441,45.320700,16612,129
442,45.430150,16282,129
443,45.539883,16140,129
444,45.649600,16462,129
445,45.759050,16255,129
446,45.868517,16582,129
447,45.978233,16678,130
448,46.087950,16088,128
449,46.197417,15855,128
450,46.307133,16779,125
451,46.416850,16280,125
452,46.526050,15993,128
453,46.635517,16704,130
454,46.745233,16566,129
455,46.854700,16205,129
456,46.964167,15809,128
457,47.073617,16173,129
458,47.183083,16385,128
459,47.292533,16231,129
460,47.402000,16317,129
461,47.511200,16344,129
462,47.620917,16076,129
463,47.730383,16527,129
464,47.839833,16466,129
465,47.949300,16278,129
466,48.058767,16736,129
467,48.167967,16311,128
468,48.277683,16550,129
469,48.387133,16140,128
470,48.496600,16337,128
471,48.606317,16623,129
472,48.715783,16636,129
473,48.824983,16652,129
474,48.934700,16121,128
475,49.043900,16370,129
476,49.153367,15923,128
477,49.262817,16368,129
478,49.372800,16055,128
479,49.482517,16100,128
480,49.591717,16112,129
481,49.701450,16051,128
482,49.810900,16404,129
483,49.920100,16355,129
484,50.029817,16334,129
485,50.139800,16818,130
486,50.249267,16423,129
487,50.358983,16597,130
488,50.468450,16289,129
489,50.577650,16205,129
490,50.687100,16597,130
491,50.796567,15989,128
492,50.906033,15982,128
493,51.015483,16545,130
494,51.124950,16955,130
495,51.234150,16508,130
496,51.343867,16786,130
497,51.453333,16438,129
498,51.562783,16267,129
499,51.672500,17070,131
500,51.781967,16401,129
501,51.891433,16867,130
502,52.000633,15959,128
503,52.110350,16619,130
504,52.219550,16174,129
505,52.328750,16049,129
506,52.438467,16128,129
507,52.547667,15990,128
508,52.656867,16268,129
509,52.766333,16720,129
510,52.876050,16745,129
511,52.985767,16602,129
512,53.095483,16347,128
513,53.205217,16477,129
514,53.314417,16049,128
515,53.424133,16609,129
516,53.533583,16745,129
517,53.643050,16371,128
518,53.752767,16083,128
519,53.862483,16311,129
520,53.971950,16508,129
521,54.081417,16006,128
522,54.190867,16405,129
523,54.300333,16843,130
524,54.410050,16266,129
525,54.519517,16615,129
526,54.628967,16229,129
527,54.738433,16346,129
528,54.848150,16896,130
529,54.957867,15892,128
530,55.067067,16730,129
531,55.176800,16053,128
532,55.286250,16267,129
533,55.395967,16322,129
534,55.505433,16594,129
535,55.615150,16203,129
536,55.724350,16688,130
537,55.834067,16469,129
538,55.943800,16773,130
539,56.053250,16463,129
540,56.162983,16423,129
541,56.272433,16423,129
542,56.382150,16344,129
543,56.491617,16206,129
544,56.601333,16700,129
545,56.711050,16559,129
546,56.820783,16813,130
547,56.930500,16644,130
548,57.039950,16311,129
549,57.149683,15720,128
550,57.259133,16793,130
551,57.368850,16932,129
552,57.478583,16668,129
553,57.588033,16327,129
554,57.697233,16596,130
555,57.806700,15758,128
556,57.916417,13301,123
557,58.025883,16566,130
558,58.135600,16386,129
559,58.245067,16387,129
560,58.354517,16631,130
561,58.463983,16734,130
562,58.573433,16167,129
563,58.682633,15934,129
564,58.792367,16090,129
565,58.901567,16789,130
566,59.011017,16643,130
567,59.120733,16221,129
568,59.229933,16814,130
569,59.339400,16750,130
570,59.449117,16697,130
571,59.558583,16262,129
572,59.668033,16754,130
573,59.777767,16124,129
574,59.886967,16586,130
575,59.996417,16500,130
576,60.105883,16746,130
577,60.215600,16115,130
578,60.325067,16720,130
579,60.434267,16593,130
580,60.543467,16490,130
581,60.652667,16387,130
582,60.762117,16378,130
583,60.871583,9943,117
584,60.980783,16470,130
585,61.089983,12761,123
586,61.199450,15557,130
587,61.308650,16567,135
588,61.418367,16545,135
589,61.527817,16397,130
590,61.637550,16648,130
591,61.747267,16779,130
592,61.856733,15792,129
593,61.965933,16433,130
594,62.075133,16113,129
595,62.184583,16501,130
596,62.293533,16276,129
597,62.402983,16391,130
598,62.512450,16397,130
599,62.621650,16607,130
600,62.731367,15918,129
601,62.840300,15881,129
602,62.948983,16821,130
603,63.057933,16682,130
604,63.166600,16581,130
605,63.275550,16945,131
606,63.385000,16414,130
607,63.494200,16463,130
608,63.603150,16439,130
609,63.712350,16701,130
610,63.821550,16161,129
611,63.930483,16543,130
612,64.039433,16424,130
613,64.149417,16790,131
614,64.258350,16770,130
615,64.367283,16010,129
616,64.476750,16294,130
617,64.586217,16201,129
618,64.695417,16824,130
619,64.804617,16568,131
620,64.914067,16343,131
621,65.023783,16574,131
622,65.132983,16478,132
623,65.241933,16137,131
624,65.351650,16691,131
625,65.460850,16730,132
626,65.569800,16367,129
627,65.678733,16536,130
628,65.788200,16917,130
629,65.897650,16801,130
630,66.007117,16241,129
631,66.116567,16304,129
632,66.226300,11804,121
633,66.336017,10578,121
634,66.445733,16609,133
635,66.555450,16193,137
636,66.665167,15199,129
637,66.774367,16168,138
638,66.883833,16001,134
639,66.993300,15786,133
640,67.102750,16610,130
641,67.212467,16609,130
642,67.321933,16437,130
643,67.431400,16197,129
644,67.540850,16378,130
645,67.650583,16400,130
646,67.759783,16257,129
647,67.869500,16488,129
648,67.978950,16359,129
649,68.088683,16152,129
650,68.198133,15861,128
651,68.307850,7288,111
652,68.417050,16368,128
653,68.526517,16149,129
654,68.636233,16048,126
655,68.745950,16054,126
656,68.855150,13388,111
657,68.964617,12441,109
658,69.074333,2210,99
659,69.183533,5702,89
660,69.293250,6879,93
661,69.402983,6401,92
662,69.512183,9863,102
663,69.621633,12985,110
664,69.731100,13713,113
665,69.840300,15623,119
666,69.949767,15577,121
667,70.059483,16162,125
668,70.168933,16079,127
669,70.278400,16318,127
670,70.388117,16346,129
671,70.497317,15918,129
672,70.607033,16137,130
673,70.716500,16046,129
674,70.826217,15909,129
675,70.935417,15997,129
676,71.044883,16077,129
677,71.154600,16331,130
678,71.264067,16998,131
679,71.373783,16334,130
680,71.483500,16374,130
681,71.592967,16645,130
682,71.702167,16256,130
683,71.811883,16239,130
684,71.921350,16462,130
685,72.031067,15848,129
686,72.140783,16218,130
687,72.250500,16338,130
688,72.359967,16399,131
689,72.469417,16369,131
690,72.579150,16411,130
691,72.688600,16380,131
692,72.798067,16168,130
693,72.907783,16441,131
694,73.017250,16297,130
695,73.126450,16472,131
696,73.236167,16420,130
697,73.345633,16508,131
698,73.455083,16078,130
699,73.564800,16364,130
700,73.674783,16181,130
701,73.783983,16377,130
702,73.893450,16542,131
703,74.003167,16290,130
704,74.112100,16458,131
705,74.221300,16363,131
706,74.330767,16212,130
707,74.439967,16330,131
708,74.549167,16444,131
709,74.658367,16734,131
710,74.767567,16226,130
711,74.876767,16500,131
712,74.985967,16321,131
713,75.095167,16544,131
714,75.204633,16179,130
715,75.313833,16177,130
716,75.423550,16173,130
717,75.533017,16335,130
718,75.642733,16266,130
719,75.752183,16200,130
720,75.861650,16371,131
721,75.970850,16323,130
722,76.080567,16196,130
723,76.190033,16327,131
724,76.299483,16533,131
725,76.409217,16321,130
726,76.518667,15927,130
727,76.628383,16315,131
728,76.738117,16134,130
729,76.847833,16029,130
730,76.957033,16705,131
731,77.066500,16022,130
732,77.176217,16168,130
733,77.285933,16288,131
734,77.395400,16094,130
735,77.505117,16392,131
736,77.614567,16181,130
737,77.724300,16500,131
738,77.834017,16184,130
739,77.943467,15685,129
740,78.052933,16672,131
741,78.162400,16629,131
742,78.272117,16606,131
743,78.381567,16461,131
744,78.490767,16214,130
745,78.600500,16229,130
746,78.709950,16058,130
747,78.819667,16461,131
748,78.929133,16208,131
749,79.038600,16296,131
750,79.148317,16101,130
751,79.258033,15980,130
752,79.367750,16417,131
753,79.477217,16183,131
754,79.586933,16448,131
755,79.696650,16436,131
756,79.806117,16586,132
757,79.915583,16218,131
758,80.025033,15470,129
759,80.134500,16313,131
760,80.243950,16419,131
761,80.353417,16405,131
762,80.462883,15708,130
763,80.572333,15873,130
764,80.682050,15737,130
765,80.791517,16131,130
766,80.900983,15725,130
767,81.010433,16393,131
768,81.119900,16483,131
769,81.229367,9280,117
770,81.339083,16194,131
771,81.448800,16742,132
772,81.558267,16300,131
773,81.667983,16199,130
774,81.777433,16399,131
775,81.886900,16270,131
776,81.996100,16534,131
777,82.105817,16527,131
778,82.215283,16265,131
779,82.324733,15950,130
780,82.434467,16260,131
781,82.543917,16318,131
782,82.653383,16296,131
783,82.763100,16260,131
784,82.872567,15956,130
785,82.982017,16143,131
786,83.091483,16458,132
787,83.200950,15752,130
788,83.310667,16218,131
789,83.420383,15921,130
790,83.530100,15672,130
791,83.639817,16016,131
792,83.749283,15424,130
793,83.859267,14011,128
794,83.968983,15978,131
795,84.078183,16435,132
796,84.187383,15866,131
797,84.296850,15867,131
798,84.406300,16205,131
799,84.516017,16148,131
800,84.625483,16323,131
801,84.734950,8560,116
802,84.844400,16385,132
803,84.953867,16208,131
804,85.063067,16434,132
805,85.172783,16397,131
806,85.282250,16639,132
807,85.391450,16233,131
808,85.501167,16353,132
809,85.610883,16094,131
810,85.720083,16405,132
811,85.829800,16107,131
812,85.939533,16484,132
813,86.048983,16074,131
814,86.158450,16226,131
815,86.267900,16377,132
816,86.377367,16291,132
817,86.486833,16644,132
818,86.596550,16355,132
819,86.706017,16203,131
820,86.815467,16369,131
821,86.924933,16084,131
822,87.034383,16179,131
823,87.143583,16730,132
824,87.253317,5220,89
825,87.362250,8677,100
826,87.471717,8498,100
827,87.581167,9476,104
828,87.690367,14951,119
829,87.799833,15501,121
830,87.908767,15747,125
831,88.017717,16395,128
832,88.127433,16033,130
833,88.236883,16134,130
834,88.346350,16219,131
835,88.456600,16191,131
836,88.566567,16108,131
837,88.676300,16387,132
838,88.785500,15819,131
839,88.895217,16009,131
840,89.004667,15982,131
841,89.114133,16408,132
842,89.223850,15951,131
843,89.333567,16397,132
844,89.443300,15718,130
845,89.552750,16421,131
846,89.662467,15908,130
847,89.771933,16043,130
848,89.881400,15941,130
849,89.991117,16428,131
850,90.100050,15863,130
851,90.209767,16207,130
852,90.319233,16318,130
853,90.428700,16108,130
854,90.538417,16203,130
855,90.647883,16016,130
856,90.757333,15963,130
857,90.867050,16452,131
858,90.976517,16344,130
859,91.085717,16142,130
860,91.195433,16135,130
861,91.305150,16586,131
862,91.414883,16049,130
863,91.524083,16436,131
864,91.633800,16145,130
865,91.743517,16254,130
866,91.852983,16251,130
867,91.962433,16213,130
868,92.071900,15724,129
869,92.181367,16335,131
870,92.291083,16420,131
871,92.400800,15661,130
872,92.510517,15929,130
873,92.619983,16407,131
874,92.729700,16008,130
875,92.839417,16276,130
876,92.948883,16376,131
877,93.057817,16335,131
878,93.167283,16276,130
879,93.276733,16394,131
880,93.386200,16003,130
881,93.495917,15842,130
882,93.605383,16354,131
883,93.714833,15829,130
884,93.824567,16203,131
885,93.933767,16066,130
886,94.044000,16380,131
887,94.153467,16360,131
888,94.263183,16224,131
889,94.372900,16656,131
890,94.482100,16325,131
891,94.591817,15956,130
892,94.701283,15992,130
893,94.810750,16028,130
894,94.920467,16023,130
895,95.029917,16069,130
896,95.139117,16358,131
897,95.248850,16213,131
898,95.358050,16567,131
899,95.467250,16130,131
900,95.576967,16156,131
901,95.686417,16437,131
902,95.795883,16400,131
903,95.905350,16163,131
904,96.014550,16052,130
905,96.124533,15848,130
906,96.234250,15825,130
907,96.343967,15969,130
908,96.453950,16241,130
909,96.563400,16249,130
910,96.672867,15962,130
911,96.782333,15657,129
912,96.891783,16196,130
913,97.001500,16391,131
914,97.110700,16275,131
915,97.220167,16155,131
916,97.329633,15950,130
917,97.439083,16101,130
918,97.548800,15961,130
919,97.658533,15359,124
920,97.768250,13800,115
921,97.877717,15023,119
922,97.987433,15469,121
923,98.097150,15944,125
924,98.206617,15875,126
925,98.316333,16144,128
926,98.426050,15824,128
927,98.535767,15845,130
928,98.645233,16038,130
929,98.754950,16451,131
930,98.864667,16028,130
931,98.974133,16011,130
932,99.083850,16159,131
933,99.193567,16056,130
934,99.303283,16160,131
935,99.412483,16384,131
936,99.522217,16208,131
937,99.631667,16336,131
938,99.741133,15959,130
939,99.850600,15994,130
940,99.960317,16147,130
941,100.069767,15794,130
942,100.179500,16102,130
943,100.288950,16326,131
944,100.398150,16621,132
945,100.507867,16630,132
946,100.617600,16283,131
947,100.727050,16030,130
948,100.836517,16470,131
949,100.945967,15724,130
950,101.055700,16364,131
951,101.165150,16272,130
952,101.274867,16024,130
953,101.384600,16435,131
954,101.494317,16201,130
955,101.603783,16102,130
956,101.713233,15988,130
957,101.822433,16397,129
958,101.931633,16269,130
959,102.041350,15942,124
960,102.150817,15805,126
961,102.260533,15919,129
962,102.370000,15891,130
963,102.479450,16298,131
964,102.588917,15979,130
965,102.698633,16121,130
966,102.808350,16189,130
967,102.917550,16276,131
968,103.027283,16326,131
969,103.136733,15820,130
970,103.245933,16236,131
971,103.355650,16111,131
972,103.465900,16163,131
1000,106.533900,16227,131
1001,106.643367,16183,131
1002,106.752817,16151,131
1003,106.862550,15941,130
1004,106.972267,16157,130
1005,107.081983,15165,129
1006,107.191450,15769,130
1007,107.300650,15829,130
1008,107.410100,16108,131
1009,107.519300,16224,132
1010,107.628767,16115,130
1011,107.738483,16208,131
1012,107.847683,16082,130
1013,107.957400,16335,131
1014,108.067650,16266,131
1015,108.177367,15992,130
1016,108.286833,16158,131
1017,108.396550,16223,131
1018,108.506000,16193,128
1019,108.615467,16608,129
1020,108.724667,16322,130
1021,108.834133,15857,130
1022,108.943583,16330,131
1023,109.053050,16138,130
1024,109.161983,16016,130
1025,109.271450,16123,131
1026,109.380650,16055,130
1027,109.545750,16049,130
1028,109.654683,16340,131
1029,109.764150,16706,131
1030,109.873350,16591,137
1031,109.982283,15943,138
1032,110.091750,16335,139
1033,110.200950,16376,142
1034,110.310667,15885,141
1035,110.420133,16116,138
1036,110.529583,16491,131
1037,110.639317,16333,131
1038,110.749033,15846,130
1039,110.858483,15741,130
1040,110.967950,16126,131
1041,111.077667,16108,130
1042,111.186867,16069,130
1043,111.296600,16411,131
1044,111.406050,16065,130
1045,111.515250,16329,131
1046,111.624717,16387,131
1047,111.734167,16043,130
1048,111.843633,16003,130
1049,111.953350,16263,131
1050,112.063067,15756,130
1051,112.172800,16240,131
1052,112.282250,16214,131
1053,112.391450,16235,131
1054,112.501167,16091,130
1055,112.610367,16236,131
1056,112.719833,15962,130
1057,112.829550,16293,131
1058,112.939017,16090,131
1059,113.048483,16117,131
1060,113.158200,16304,131
1061,113.267917,16111,130
1062,113.377633,16449,131
1063,113.486833,15928,130
1064,113.596550,16231,131
1065,113.706017,16029,130
1066,113.815483,16237,131
1067,113.924683,16144,131
1068,114.034133,16429,131
1069,114.143850,16035,131
1070,114.253317,16125,130
1071,114.363033,16212,131
1072,114.472500,16107,131
1073,114.582217,16009,130
1074,114.691683,16521,132
1075,114.801133,16038,130
1076,114.910600,16260,131
1077,115.019800,15810,130
1078,115.129267,16056,130
1079,115.238983,15767,130
1080,115.348433,16296,131
1081,115.458167,16200,131
1082,115.567883,16122,130
1083,115.677333,15886,130
1084,115.787067,16108,131
1085,115.896517,16032,131
1086,116.006500,16425,131
1087,116.115967,15944,130
1088,116.225683,16416,131
1089,116.335133,15883,130
1090,116.444333,16148,131
1091,116.553533,16051,130
1092,116.663267,16251,131
1093,116.772717,16598,131
1094,116.881917,16354,131
1095,116.991650,15894,130
1096,117.100850,16128,131
1097,117.210567,16116,130
1098,117.320017,15899,130
1099,117.429483,15987,131
1100,117.538683,16377,131
1101,117.648150,16427,131
1102,117.757600,16510,131
1103,117.866800,16286,131
1104,117.976000,16263,131
1105,118.085200,15939,130
1106,118.194667,16255,131
1107,118.303600,16039,131
1108,118.413067,16129,131
1109,118.522000,16081,131
1110,118.631200,15989,130
1111,118.740667,16273,131
1112,118.849867,16315,131
1113,118.959333,15958,130
1114,119.068267,16289,131
1115,119.177200,16256,131
1116,119.286150,16235,131
1117,119.395350,16102,131
1118,119.504800,16310,131
1119,119.614000,16031,131
1120,119.723733,16040,131
1121,119.833450,15711,130
1122,119.942900,16112,131
1123,120.052633,16247,131
1124,120.162083,15932,131
1125,120.271800,15750,130
1126,120.381267,15961,130
1127,120.490983,16034,131
1128,120.600450,16256,131
1129,120.709917,15668,130
1130,120.819367,16264,131
1131,120.928833,15838,130
1132,121.038033,16233,131
1133,121.147483,16359,131
1134,121.256950,16177,131
1135,121.366417,16085,131
1136,121.475867,16329,131
1137,121.585333,16159,131
1138,121.694533,16371,131
1139,121.803467,16213,131
1140,121.912933,15989,131
1141,122.022383,15663,130
1142,122.132117,16043,131
1143,122.241833,16406,131
1144,122.351033,16281,132
1145,122.460483,16493,137
1146,122.570217,16081,131
1147,122.679417,16057,131
1148,122.788867,16301,132
1149,122.898600,15875,131
1150,123.008050,16223,131
1151,123.117767,15996,131
1152,123.227500,15853,130
1153,123.336700,16245,131
1154,123.445900,13892,114
1155,123.555617,14684,117
1156,123.664817,15523,122
1157,123.774267,15715,125
1158,123.884000,15862,127
1159,123.993450,15890,129
1160,124.103167,15876,130
1161,124.212633,16021,131
1162,124.321833,15507,130
1163,124.431300,15586,130
1164,124.541017,16259,131
1165,124.650733,16067,131
1166,124.759933,16175,131
1167,124.869650,16012,131
1168,124.979383,15956,131
1169,125.088833,15974,131
1170,125.198550,16217,131
1171,125.307750,16264,131
1172,125.417217,15647,130
1173,125.526933,16032,131
1174,125.636650,16177,131
1175,125.746633,15741,130
1176,125.856350,15812,130
1177,125.965817,15973,131
1178,126.075283,16305,130
1179,126.184733,16160,131
1180,126.294467,16247,132
1181,126.404183,16417,132
1182,126.513383,16239,131
1183,126.622833,16061,131
1184,126.732567,15848,131
1185,126.841500,15728,130
1186,126.951217,16516,132
1187,127.060683,16184,131
1188,127.170133,16203,131
1189,127.279600,15812,131
1190,127.389317,15839,130
1191,127.498783,16133,131
1192,127.608233,15740,130
1193,127.717700,16028,131
1194,127.827167,15736,130
1195,127.936617,16224,131
1196,128.045817,16064,131
1197,128.155533,16006,131
1198,128.265000,16296,132
1199,128.374717,15890,131
1200,128.484700,15908,131
1201,128.593900,15552,130
1202,128.703367,15091,120
1203,128.813083,15314,122
1204,128.922800,14582,119
1205,129.032267,15005,120
1206,129.141717,15346,120
1207,129.251183,14903,120
1208,129.360900,2229,100
1209,129.470367,1958,101
1210,129.579567,1943,101
1211,129.689017,1938,101
1212,129.798217,2158,101
1213,129.907683,1969,97
1214,130.016617,1939,98
1215,130.126350,2007,93
1216,130.235800,2089,96
1217,130.345267,1819,93
1218,130.454733,2088,95
1219,130.563933,2053,97
1220,130.673133,1983,98
1221,130.782333,2065,101
1222,130.892050,2017,101
1223,131.001500,1891,101
1224,131.111483,2592,82
1225,131.220950,15894,131
1226,131.330400,15910,131
1227,131.439867,15811,131
1228,131.549067,16206,132
1229,131.658533,16201,132
1230,131.767983,16245,132
1231,131.877183,15940,131
1232,131.986917,15949,131
1233,132.096633,16144,131
1234,132.207133,15813,131
1235,132.316583,16258,132
1236,132.426317,16013,131
1237,132.535767,15881,131
1238,132.645233,15605,130
1239,132.754950,15703,131
1240,132.864667,15840,131
1241,132.974133,16229,131
1242,133.083850,15653,131
1243,133.193567,15638,130
