#file number,time from start,flux,flux error
339,34.149783,82195,222
340,34.259500,80466,220
341,34.368950,81304,221
342,34.478150,82376,222
343,34.587617,81627,222
344,34.697083,78694,218
345,34.806800,81360,221
346,34.916517,83443,223
347,35.025717,80854,221
348,35.135183,81372,221
349,35.244633,81119,221
350,35.353833,82898,223
351,35.463300,83657,224
352,35.572767,79708,219
353,35.681967,81856,222
354,35.791417,80662,220
355,35.900883,83594,224
356,36.010333,82086,222
357,36.119800,81131,221
358,36.229517,81780,222
359,36.338717,80876,221
360,36.448433,81949,222
361,36.558167,81813,222
362,36.668133,79910,219
363,36.777333,83870,224
364,36.887067,79188,219
365,36.996783,81853,222
366,37.106250,81503,221
367,37.215700,82699,223
368,37.325417,80803,220
369,37.434617,80785,220
370,37.544083,80648,220
371,37.653800,81301,221
372,37.763267,82344,221
373,37.872717,81460,221
374,37.982450,80224,220
375,38.091900,80931,221
376,38.201367,81392,221
377,38.311083,80138,220
378,38.420283,80177,220
379,38.530000,82616,223
380,38.639467,80830,221
381,38.749183,80804,221
382,38.858650,80581,220
383,38.968367,79864,219
384,39.078083,80678,220
385,39.187550,81288,221
386,39.297267,81327,221
387,39.406983,80973,221
388,39.516700,80298,220
389,39.625900,81263,221
390,39.735633,82687,223
391,39.845083,82618,223
392,39.954283,81164,221
393,40.064000,80104,220
394,40.173467,80550,220
395,40.282933,81675,222
396,40.392383,80662,220
397,40.502100,82937,223
398,40.611567,80114,220
399,40.721283,81795,222
400,40.830750,80175,220
401,40.940217,79712,219
402,41.049667,81793,222
403,41.159383,80564,220
404,41.268583,81394,221
405,41.378050,80704,221
406,41.487517,81301,221
407,41.596967,80353,220
408,41.706433,81351,221
409,41.816150,82043,222
410,41.925617,80895,221
411,42.035067,81338,221
412,42.144533,80750,221
413,42.253467,79170,219
414,42.363183,81125,221
415,42.472917,82515,223
416,42.582367,80251,220
417,42.691833,79064,219
418,42.801550,81484,221
419,42.911267,80096,220
420,43.020467,77494,217
421,43.130200,80884,221
422,43.239917,81424,221
423,43.349367,81991,222
424,43.459100,81666,222
425,43.568300,81328,221
426,43.677750,81759,222
427,43.787217,79603,220
428,43.896667,82496,223
429,44.006133,78959,219
430,44.115333,78524,218
431,44.225050,81159,221
432,44.334250,80606,221
433,44.443967,81311,221
